location	date	lat	log	total_cases	percent_world
Falkland Islands	2020-04-19	-51.796253	-59.523613	11	0.0004817888
Falkland Islands	2020-04-20	-51.796253	-59.523613	11	0.0004670316
Falkland Islands	2020-04-21	-51.796253	-59.523613	11	0.0004524401
Falkland Islands	2020-04-22	-51.796253	-59.523613	12	0.0004767598
Falkland Islands	2020-04-23	-51.796253	-59.523613	12	0.0004645259
Falkland Islands	2020-04-24	-51.796253	-59.523613	12	0.0004510069
Falkland Islands	2020-04-25	-51.796253	-59.523613	12	0.0004388406
Falkland Islands	2020-04-26	-51.796253	-59.523613	13	0.0004585496
Falkland Islands	2020-04-27	-51.796253	-59.523613	13	0.0004454981
Falkland Islands	2020-04-28	-51.796253	-59.523613	13	0.0004356767
Falkland Islands	2020-04-29	-51.796253	-59.523613	13	0.0004254722
Falkland Islands	2020-04-30	-51.796253	-59.523613	13	0.0004149066
Falkland Islands	2020-05-01	-51.796253	-59.523613	13	0.0004040001
Falkland Islands	2020-05-02	-51.796253	-59.523613	13	0.0003928011
Falkland Islands	2020-05-03	-51.796253	-59.523613	13	0.0003833980
Falkland Islands	2020-05-04	-51.796253	-59.523613	13	0.0003747217
Falkland Islands	2020-05-05	-51.796253	-59.523613	13	0.0003665682
Falkland Islands	2020-05-06	-51.796253	-59.523613	13	0.0003585622
Falkland Islands	2020-05-07	-51.796253	-59.523613	13	0.0003498936
Falkland Islands	2020-05-08	-51.796253	-59.523613	13	0.0003412432
Falkland Islands	2020-05-09	-51.796253	-59.523613	13	0.0003333554
Falkland Islands	2020-05-10	-51.796253	-59.523613	13	0.0003258229
Falkland Islands	2020-05-11	-51.796253	-59.523613	13	0.0003196549
Falkland Islands	2020-05-12	-51.796253	-59.523613	13	0.0003141678
Falkland Islands	2020-05-13	-51.796253	-59.523613	13	0.0003077868
Falkland Islands	2020-05-14	-51.796253	-59.523613	13	0.0003016484
Falkland Islands	2020-05-15	-51.796253	-59.523613	13	0.0002950309
Falkland Islands	2020-05-16	-51.796253	-59.523613	13	0.0002886098
Falkland Islands	2020-05-17	-51.796253	-59.523613	13	0.0002826980
Falkland Islands	2020-05-18	-51.796253	-59.523613	13	0.0002777918
Falkland Islands	2020-05-19	-51.796253	-59.523613	13	0.0002727139
Falkland Islands	2020-05-20	-51.796253	-59.523613	13	0.0002673811
Falkland Islands	2020-05-21	-51.796253	-59.523613	13	0.0002620261
Falkland Islands	2020-05-22	-51.796253	-59.523613	13	0.0002564476
Falkland Islands	2020-05-23	-51.796253	-59.523613	13	0.0002511672
Falkland Islands	2020-05-24	-51.796253	-59.523613	13	0.0002463548
Falkland Islands	2020-05-25	-51.796253	-59.523613	13	0.0002420335
Falkland Islands	2020-05-26	-51.796253	-59.523613	13	0.0002380842
Falkland Islands	2020-05-27	-51.796253	-59.523613	13	0.0002339758
Falkland Islands	2020-05-28	-51.796253	-59.523613	13	0.0002297732
Falkland Islands	2020-05-29	-51.796253	-59.523613	13	0.0002250329
France	2020-01-25	46.227638	2.213749	3	0.2222222222
France	2020-01-26	46.227638	2.213749	3	0.1482946120
France	2020-01-27	46.227638	2.213749	3	0.1063829787
France	2020-01-28	46.227638	2.213749	3	0.0654022237
France	2020-01-29	46.227638	2.213749	4	0.0659304434
France	2020-01-30	46.227638	2.213749	5	0.0639140995
France	2020-01-31	46.227638	2.213749	6	0.0610624873
France	2020-02-01	46.227638	2.213749	6	0.0502260171
France	2020-02-02	46.227638	2.213749	6	0.0412257799
France	2020-02-03	46.227638	2.213749	6	0.0345383376
France	2020-02-04	46.227638	2.213749	6	0.0291050206
France	2020-02-05	46.227638	2.213749	6	0.0244678248
France	2020-02-06	46.227638	2.213749	6	0.0212216602
France	2020-02-07	46.227638	2.213749	6	0.0190530628
France	2020-02-08	46.227638	2.213749	11	0.0314888501
France	2020-02-09	46.227638	2.213749	11	0.0292927141
France	2020-02-10	46.227638	2.213749	11	0.0271336951
France	2020-02-11	46.227638	2.213749	11	0.0255190813
France	2020-02-12	46.227638	2.213749	11	0.0243486730
France	2020-02-13	46.227638	2.213749	11	0.0182336560
France	2020-02-14	46.227638	2.213749	11	0.0170429016
France	2020-02-15	46.227638	2.213749	11	0.0163927097
France	2020-02-16	46.227638	2.213749	11	0.0158810366
France	2020-02-17	46.227638	2.213749	12	0.0168227444
France	2020-02-18	46.227638	2.213749	12	0.0163650497
France	2020-02-19	46.227638	2.213749	12	0.0159593568
France	2020-02-20	46.227638	2.213749	12	0.0158472327
France	2020-02-21	46.227638	2.213749	12	0.0156414969
France	2020-02-22	46.227638	2.213749	12	0.0154233715
France	2020-02-23	46.227638	2.213749	12	0.0152261077
France	2020-02-24	46.227638	2.213749	12	0.0151249701
France	2020-02-25	46.227638	2.213749	12	0.0149752908
France	2020-02-26	46.227638	2.213749	14	0.0172845908
France	2020-02-27	46.227638	2.213749	17	0.0207049424
France	2020-02-28	46.227638	2.213749	38	0.0455772114
France	2020-02-29	46.227638	2.213749	57	0.0668833531
France	2020-03-01	46.227638	2.213749	100	0.1148870660
France	2020-03-02	46.227638	2.213749	130	0.1458690993
France	2020-03-03	46.227638	2.213749	178	0.1957269938
France	2020-03-04	46.227638	2.213749	212	0.2274848969
France	2020-03-05	46.227638	2.213749	285	0.2985418587
France	2020-03-06	46.227638	2.213749	423	0.4296946425
France	2020-03-07	46.227638	2.213749	613	0.5979087823
France	2020-03-08	46.227638	2.213749	716	0.6723762302
France	2020-03-09	46.227638	2.213749	1126	1.0177795052
France	2020-03-10	46.227638	2.213749	1412	1.2243022258
France	2020-03-11	46.227638	2.213749	1784	1.4835758836
France	2020-03-12	46.227638	2.213749	2281	1.7850295418
France	2020-03-13	46.227638	2.213749	2876	2.1022469775
France	2020-03-14	46.227638	2.213749	3661	2.4959945458
France	2020-03-15	46.227638	2.213749	4499	2.8329807063
France	2020-03-16	46.227638	2.213749	5423	3.1682879093
France	2020-03-17	46.227638	2.213749	6633	3.5872475055
France	2020-03-18	46.227638	2.213749	7730	3.8388383169
France	2020-03-19	46.227638	2.213749	9134	4.1298175176
France	2020-03-20	46.227638	2.213749	10995	4.3710394288
France	2020-03-21	46.227638	2.213749	12612	4.4581912017
France	2020-03-22	46.227638	2.213749	14459	4.5620334320
France	2020-03-23	46.227638	2.213749	16018	4.5642869762
France	2020-03-24	46.227638	2.213749	19856	5.0416796797
France	2020-03-25	46.227638	2.213749	22302	5.1301633454
France	2020-03-26	46.227638	2.213749	25233	5.1818781099
France	2020-03-27	46.227638	2.213749	29155	5.3270893135
France	2020-03-28	46.227638	2.213749	32964	5.3895152641
France	2020-03-29	46.227638	2.213749	37575	5.5675162284
France	2020-03-30	46.227638	2.213749	40174	5.4829556699
France	2020-03-31	46.227638	2.213749	44550	5.5948499751
France	2020-04-01	46.227638	2.213749	52128	5.9995373285
France	2020-04-02	46.227638	2.213749	56989	6.0266025397
France	2020-04-03	46.227638	2.213749	59105	5.7811977315
France	2020-04-04	46.227638	2.213749	64338	5.8313408513
France	2020-04-05	46.227638	2.213749	68605	5.7733445762
France	2020-04-06	46.227638	2.213749	70478	5.6057669134
France	2020-04-07	46.227638	2.213749	74390	5.5950167572
France	2020-04-08	46.227638	2.213749	78167	5.5652066190
France	2020-04-09	46.227638	2.213749	82048	5.5101088281
France	2020-04-10	46.227638	2.213749	86334	5.4820459091
France	2020-04-11	46.227638	2.213749	90676	5.4487221858
France	2020-04-12	46.227638	2.213749	93790	5.3749699130
France	2020-04-13	46.227638	2.213749	95403	5.2529080043
France	2020-04-14	46.227638	2.213749	98076	5.2106804179
France	2020-04-15	46.227638	2.213749	103573	5.2875389330
France	2020-04-16	46.227638	2.213749	106206	5.2098514589
France	2020-04-17	46.227638	2.213749	108847	5.1306066444
France	2020-04-18	46.227638	2.213749	109252	4.9582988604
France	2020-04-19	46.227638	2.213749	111821	4.8976461550
France	2020-04-20	46.227638	2.213749	112606	4.7809600556
France	2020-04-21	46.227638	2.213749	114657	4.7159478147
France	2020-04-22	46.227638	2.213749	117324	4.6612800761
France	2020-04-23	46.227638	2.213749	119151	4.6123937832
France	2020-04-24	46.227638	2.213749	120804	4.5402867577
France	2020-04-25	46.227638	2.213749	122577	4.4826471451
France	2020-04-26	46.227638	2.213749	124114	4.3778787214
France	2020-04-27	46.227638	2.213749	124575	4.2690712598
France	2020-04-28	46.227638	2.213749	125770	4.2150044372
France	2020-04-29	46.227638	2.213749	126835	4.1511355689
France	2020-04-30	46.227638	2.213749	128442	4.0993414155
France	2020-05-01	46.227638	2.213749	129581	4.0269797481
France	2020-05-02	46.227638	2.213749	130185	3.9336009014
France	2020-05-03	46.227638	2.213749	130979	3.8628532128
France	2020-05-04	46.227638	2.213749	131287	3.7843147824
France	2020-05-05	46.227638	2.213749	131863	3.7182139557
France	2020-05-06	46.227638	2.213749	132967	3.6674572504
France	2020-05-07	46.227638	2.213749	137150	3.6913776792
France	2020-05-08	46.227638	2.213749	137779	3.6166264175
France	2020-05-09	46.227638	2.213749	138421	3.5494912228
France	2020-05-10	46.227638	2.213749	138854	3.4801399635
France	2020-05-11	46.227638	2.213749	139063	3.4193975440
France	2020-05-12	46.227638	2.213749	139519	3.3717214173
France	2020-05-13	46.227638	2.213749	140227	3.3200014300
France	2020-05-14	46.227638	2.213749	140734	3.2655529343
France	2020-05-15	46.227638	2.213749	141356	3.2080299243
France	2020-05-16	46.227638	2.213749	141919	3.1507091699
France	2020-05-17	46.227638	2.213749	142291	3.0942599913
France	2020-05-18	46.227638	2.213749	142411	3.0431235421
France	2020-05-19	46.227638	2.213749	142903	2.9978182886
France	2020-05-20	46.227638	2.213749	143427	2.9499740332
France	2020-05-21	46.227638	2.213749	143845	2.8993186919
France	2020-05-22	46.227638	2.213749	144163	2.8438656357
France	2020-05-23	46.227638	2.213749	144566	2.7930946807
France	2020-05-24	46.227638	2.213749	144806	2.7441271858
France	2020-05-25	46.227638	2.213749	144921	2.6981332517
France	2020-05-26	46.227638	2.213749	145279	2.6606637713
France	2020-05-27	46.227638	2.213749	145555	2.6197191210
France	2020-05-28	46.227638	2.213749	145746	2.5760408021
France	2020-05-29	46.227638	2.213749	149071	2.5804518452
Faeroe Islands	2020-03-20	61.892635	-6.911806	72	0.0286234506
Faeroe Islands	2020-03-21	61.892635	-6.911806	80	0.0282790435
Faeroe Islands	2020-03-22	61.892635	-6.911806	92	0.0290273930
Faeroe Islands	2020-03-23	61.892635	-6.911806	115	0.0327689476
Faeroe Islands	2020-03-24	61.892635	-6.911806	118	0.0299616339
Faeroe Islands	2020-03-25	61.892635	-6.911806	122	0.0280638476
Faeroe Islands	2020-03-26	61.892635	-6.911806	132	0.0271076729
Faeroe Islands	2020-03-27	61.892635	-6.911806	140	0.0255802608
Faeroe Islands	2020-03-28	61.892635	-6.911806	144	0.0235435687
Faeroe Islands	2020-03-29	61.892635	-6.911806	155	0.0229664675
Faeroe Islands	2020-03-30	61.892635	-6.911806	159	0.0217003523
Faeroe Islands	2020-03-31	61.892635	-6.911806	168	0.0210984241
Faeroe Islands	2020-04-01	61.892635	-6.911806	169	0.0194506179
Faeroe Islands	2020-04-02	61.892635	-6.911806	173	0.0182947979
Faeroe Islands	2020-04-03	61.892635	-6.911806	177	0.0173127823
Faeroe Islands	2020-04-04	61.892635	-6.911806	179	0.0162238492
Faeroe Islands	2020-04-05	61.892635	-6.911806	181	0.0152317669
Faeroe Islands	2020-04-06	61.892635	-6.911806	181	0.0143966034
Faeroe Islands	2020-04-07	61.892635	-6.911806	183	0.0137637863
Faeroe Islands	2020-04-08	61.892635	-6.911806	184	0.0131001320
Faeroe Islands	2020-04-09	61.892635	-6.911806	184	0.0123569133
Faeroe Islands	2020-04-10	61.892635	-6.911806	184	0.0116836524
Faeroe Islands	2020-04-11	61.892635	-6.911806	184	0.0110565627
Faeroe Islands	2020-04-12	61.892635	-6.911806	184	0.0105447752
Faeroe Islands	2020-04-13	61.892635	-6.911806	184	0.0101310763
Faeroe Islands	2020-04-14	61.892635	-6.911806	184	0.0097757372
Faeroe Islands	2020-04-15	61.892635	-6.911806	184	0.0093934439
Faeroe Islands	2020-04-16	61.892635	-6.911806	184	0.0090259747
Faeroe Islands	2020-04-17	61.892635	-6.911806	184	0.0086730146
Faeroe Islands	2020-04-18	61.892635	-6.911806	184	0.0083506663
Faeroe Islands	2020-04-19	61.892635	-6.911806	184	0.0080590130
Faeroe Islands	2020-04-20	61.892635	-6.911806	185	0.0078546224
Faeroe Islands	2020-04-21	61.892635	-6.911806	185	0.0076092201
Faeroe Islands	2020-04-22	61.892635	-6.911806	185	0.0073500461
Faeroe Islands	2020-04-23	61.892635	-6.911806	185	0.0071614409
Faeroe Islands	2020-04-24	61.892635	-6.911806	187	0.0070281913
Faeroe Islands	2020-04-25	61.892635	-6.911806	187	0.0068385995
Faeroe Islands	2020-04-26	61.892635	-6.911806	187	0.0065960594
Faeroe Islands	2020-04-27	61.892635	-6.911806	187	0.0064083189
Faeroe Islands	2020-04-28	61.892635	-6.911806	187	0.0062670417
Faeroe Islands	2020-04-29	61.892635	-6.911806	187	0.0061202535
Faeroe Islands	2020-04-30	61.892635	-6.911806	187	0.0059682724
Faeroe Islands	2020-05-01	61.892635	-6.911806	187	0.0058113860
Faeroe Islands	2020-05-02	61.892635	-6.911806	187	0.0056502928
Faeroe Islands	2020-05-03	61.892635	-6.911806	187	0.0055150333
Faeroe Islands	2020-05-04	61.892635	-6.911806	187	0.0053902280
Faeroe Islands	2020-05-05	61.892635	-6.911806	187	0.0052729424
Faeroe Islands	2020-05-06	61.892635	-6.911806	187	0.0051577798
Faeroe Islands	2020-05-07	61.892635	-6.911806	187	0.0050330851
Faeroe Islands	2020-05-08	61.892635	-6.911806	187	0.0049086518
Faeroe Islands	2020-05-09	61.892635	-6.911806	187	0.0047951890
Faeroe Islands	2020-05-10	61.892635	-6.911806	187	0.0046868378
Faeroe Islands	2020-05-11	61.892635	-6.911806	187	0.0045981127
Faeroe Islands	2020-05-12	61.892635	-6.911806	187	0.0045191831
Faeroe Islands	2020-05-13	61.892635	-6.911806	187	0.0044273946
Faeroe Islands	2020-05-14	61.892635	-6.911806	187	0.0043390964
Faeroe Islands	2020-05-15	61.892635	-6.911806	187	0.0042439061
Faeroe Islands	2020-05-16	61.892635	-6.911806	187	0.0041515415
Faeroe Islands	2020-05-17	61.892635	-6.911806	187	0.0040665019
Faeroe Islands	2020-05-18	61.892635	-6.911806	187	0.0039959280
Faeroe Islands	2020-05-19	61.892635	-6.911806	187	0.0039228849
Faeroe Islands	2020-05-20	61.892635	-6.911806	187	0.0038461736
Faeroe Islands	2020-05-21	61.892635	-6.911806	187	0.0037691445
Faeroe Islands	2020-05-22	61.892635	-6.911806	187	0.0036888999
Faeroe Islands	2020-05-23	61.892635	-6.911806	187	0.0036129429
Faeroe Islands	2020-05-24	61.892635	-6.911806	187	0.0035437191
Faeroe Islands	2020-05-25	61.892635	-6.911806	187	0.0034815584
Faeroe Islands	2020-05-26	61.892635	-6.911806	187	0.0034247491
Faeroe Islands	2020-05-27	61.892635	-6.911806	187	0.0033656520
Faeroe Islands	2020-05-28	61.892635	-6.911806	187	0.0033051997
Faeroe Islands	2020-05-29	61.892635	-6.911806	187	0.0032370112
Gabon	2020-03-13	-0.803689	11.609444	1	0.0007309621
Gabon	2020-03-15	-0.803689	11.609444	1	0.0006296912
Gabon	2020-03-16	-0.803689	11.609444	1	0.0005842316
Gabon	2020-03-17	-0.803689	11.609444	1	0.0005408183
Gabon	2020-03-18	-0.803689	11.609444	1	0.0004966156
Gabon	2020-03-19	-0.803689	11.609444	3	0.0013564104
Gabon	2020-03-20	-0.803689	11.609444	3	0.0011926438
Gabon	2020-03-21	-0.803689	11.609444	3	0.0010604641
Gabon	2020-03-22	-0.803689	11.609444	3	0.0009465454
Gabon	2020-03-23	-0.803689	11.609444	6	0.0017096842
Gabon	2020-03-24	-0.803689	11.609444	6	0.0015234729
Gabon	2020-03-25	-0.803689	11.609444	6	0.0013801892
Gabon	2020-03-26	-0.803689	11.609444	6	0.0012321670
Gabon	2020-03-27	-0.803689	11.609444	7	0.0012790130
Gabon	2020-03-28	-0.803689	11.609444	7	0.0011444790
Gabon	2020-03-29	-0.803689	11.609444	7	0.0010371953
Gabon	2020-03-30	-0.803689	11.609444	7	0.0009553614
Gabon	2020-03-31	-0.803689	11.609444	7	0.0008791010
Gabon	2020-04-01	-0.803689	11.609444	16	0.0018414786
Gabon	2020-04-02	-0.803689	11.609444	18	0.0019035050
Gabon	2020-04-03	-0.803689	11.609444	18	0.0017606219
Gabon	2020-04-04	-0.803689	11.609444	21	0.0019033566
Gabon	2020-04-05	-0.803689	11.609444	21	0.0017672216
Gabon	2020-04-06	-0.803689	11.609444	21	0.0016703241
Gabon	2020-04-07	-0.803689	11.609444	21	0.0015794509
Gabon	2020-04-08	-0.803689	11.609444	30	0.0021358911
Gabon	2020-04-09	-0.803689	11.609444	33	0.0022161855
Gabon	2020-04-10	-0.803689	11.609444	44	0.0027939169
Gabon	2020-04-11	-0.803689	11.609444	46	0.0027641407
Gabon	2020-04-12	-0.803689	11.609444	49	0.0028081195
Gabon	2020-04-13	-0.803689	11.609444	57	0.0031384312
Gabon	2020-04-14	-0.803689	11.609444	57	0.0030283534
Gabon	2020-04-15	-0.803689	11.609444	75	0.0038288494
Gabon	2020-04-16	-0.803689	11.609444	87	0.0042677163
Gabon	2020-04-17	-0.803689	11.609444	95	0.0044779152
Gabon	2020-04-18	-0.803689	11.609444	108	0.0049014780
Gabon	2020-04-19	-0.803689	11.609444	109	0.0047740892
Gabon	2020-04-20	-0.803689	11.609444	109	0.0046278586
Gabon	2020-04-21	-0.803689	11.609444	120	0.0049357103
Gabon	2020-04-22	-0.803689	11.609444	156	0.0061978768
Gabon	2020-04-23	-0.803689	11.609444	166	0.0064259416
Gabon	2020-04-24	-0.803689	11.609444	167	0.0062765131
Gabon	2020-04-25	-0.803689	11.609444	172	0.0062900488
Gabon	2020-04-26	-0.803689	11.609444	176	0.0062080559
Gabon	2020-04-27	-0.803689	11.609444	176	0.0060313590
Gabon	2020-04-28	-0.803689	11.609444	211	0.0070713679
Gabon	2020-04-29	-0.803689	11.609444	238	0.0077894135
Gabon	2020-04-30	-0.803689	11.609444	276	0.0088087871
Gabon	2020-05-01	-0.803689	11.609444	276	0.0085772329
Gabon	2020-05-02	-0.803689	11.609444	308	0.0093063646
Gabon	2020-05-03	-0.803689	11.609444	335	0.0098798725
Gabon	2020-05-04	-0.803689	11.609444	335	0.0096562908
Gabon	2020-05-05	-0.803689	11.609444	367	0.0103485020
Gabon	2020-05-06	-0.803689	11.609444	397	0.0109499389
Gabon	2020-05-07	-0.803689	11.609444	439	0.0118156384
Gabon	2020-05-08	-0.803689	11.609444	504	0.0132297354
Gabon	2020-05-09	-0.803689	11.609444	620	0.0158984876
Gabon	2020-05-10	-0.803689	11.609444	661	0.0165668437
Gabon	2020-05-11	-0.803689	11.609444	661	0.0162532218
Gabon	2020-05-12	-0.803689	11.609444	802	0.0193817371
Gabon	2020-05-13	-0.803689	11.609444	863	0.0204323079
Gabon	2020-05-14	-0.803689	11.609444	1004	0.0232965392
Gabon	2020-05-15	-0.803689	11.609444	1104	0.0250549325
Gabon	2020-05-16	-0.803689	11.609444	1209	0.0268407147
Gabon	2020-05-17	-0.803689	11.609444	1320	0.0287047191
Gabon	2020-05-18	-0.803689	11.609444	1320	0.0282065506
Gabon	2020-05-19	-0.803689	11.609444	1432	0.0300404875
Gabon	2020-05-20	-0.803689	11.609444	1502	0.0308927956
Gabon	2020-05-21	-0.803689	11.609444	1567	0.0315842218
Gabon	2020-05-22	-0.803689	11.609444	1567	0.0309117974
Gabon	2020-05-23	-0.803689	11.609444	1728	0.0333859110
Gabon	2020-05-24	-0.803689	11.609444	1934	0.0366500143
Gabon	2020-05-25	-0.803689	11.609444	1934	0.0360071329
Gabon	2020-05-26	-0.803689	11.609444	2135	0.0391007451
Gabon	2020-05-27	-0.803689	11.609444	2238	0.0402798351
Gabon	2020-05-28	-0.803689	11.609444	2319	0.0409880108
Gabon	2020-05-29	-0.803689	11.609444	2431	0.0420811455
United Kingdom	2020-01-31	55.378051	-3.435973	2	0.0203541624
United Kingdom	2020-02-01	55.378051	-3.435973	2	0.0167420057
United Kingdom	2020-02-02	55.378051	-3.435973	2	0.0137419266
United Kingdom	2020-02-03	55.378051	-3.435973	2	0.0115127792
United Kingdom	2020-02-04	55.378051	-3.435973	2	0.0097016735
United Kingdom	2020-02-05	55.378051	-3.435973	2	0.0081559416
United Kingdom	2020-02-06	55.378051	-3.435973	2	0.0070738867
United Kingdom	2020-02-07	55.378051	-3.435973	3	0.0095265314
United Kingdom	2020-02-08	55.378051	-3.435973	3	0.0085878682
United Kingdom	2020-02-09	55.378051	-3.435973	4	0.0106518960
United Kingdom	2020-02-10	55.378051	-3.435973	4	0.0098667982
United Kingdom	2020-02-11	55.378051	-3.435973	8	0.0185593319
United Kingdom	2020-02-12	55.378051	-3.435973	8	0.0177081258
United Kingdom	2020-02-13	55.378051	-3.435973	9	0.0149184458
United Kingdom	2020-02-14	55.378051	-3.435973	9	0.0139441922
United Kingdom	2020-02-15	55.378051	-3.435973	9	0.0134122170
United Kingdom	2020-02-16	55.378051	-3.435973	9	0.0129935754
United Kingdom	2020-02-17	55.378051	-3.435973	9	0.0126170583
United Kingdom	2020-02-18	55.378051	-3.435973	9	0.0122737873
United Kingdom	2020-02-19	55.378051	-3.435973	9	0.0119695176
United Kingdom	2020-02-20	55.378051	-3.435973	9	0.0118854245
United Kingdom	2020-02-21	55.378051	-3.435973	9	0.0117311227
United Kingdom	2020-02-22	55.378051	-3.435973	9	0.0115675287
United Kingdom	2020-02-23	55.378051	-3.435973	9	0.0114195808
United Kingdom	2020-02-24	55.378051	-3.435973	13	0.0163853842
United Kingdom	2020-02-25	55.378051	-3.435973	13	0.0162232317
United Kingdom	2020-02-26	55.378051	-3.435973	13	0.0160499772
United Kingdom	2020-02-27	55.378051	-3.435973	13	0.0158331912
United Kingdom	2020-02-28	55.378051	-3.435973	16	0.0191904048
United Kingdom	2020-02-29	55.378051	-3.435973	18	0.0211210589
United Kingdom	2020-03-01	55.378051	-3.435973	23	0.0264240252
United Kingdom	2020-03-02	55.378051	-3.435973	36	0.0403945198
United Kingdom	2020-03-03	55.378051	-3.435973	40	0.0439835941
United Kingdom	2020-03-04	55.378051	-3.435973	51	0.0547251403
United Kingdom	2020-03-05	55.378051	-3.435973	85	0.0890388000
United Kingdom	2020-03-06	55.378051	-3.435973	115	0.1168200565
United Kingdom	2020-03-07	55.378051	-3.435973	163	0.1589871640
United Kingdom	2020-03-08	55.378051	-3.435973	206	0.1934490271
United Kingdom	2020-03-09	55.378051	-3.435973	273	0.2467618161
United Kingdom	2020-03-10	55.378051	-3.435973	321	0.2783293304
United Kingdom	2020-03-11	55.378051	-3.435973	373	0.3101871102
United Kingdom	2020-03-12	55.378051	-3.435973	456	0.3568493955
United Kingdom	2020-03-13	55.378051	-3.435973	590	0.4312676345
United Kingdom	2020-03-14	55.378051	-3.435973	707	0.4820180672
United Kingdom	2020-03-15	55.378051	-3.435973	1140	0.7178479674
United Kingdom	2020-03-16	55.378051	-3.435973	1391	0.8126661409
United Kingdom	2020-03-17	55.378051	-3.435973	1543	0.8344825721
United Kingdom	2020-03-18	55.378051	-3.435973	1950	0.9684003516
United Kingdom	2020-03-19	55.378051	-3.435973	2630	1.1891197801
United Kingdom	2020-03-20	55.378051	-3.435973	3277	1.3027645483
United Kingdom	2020-03-21	55.378051	-3.435973	3983	1.4079428763
United Kingdom	2020-03-22	55.378051	-3.435973	5018	1.5832549804
United Kingdom	2020-03-23	55.378051	-3.435973	5683	1.6193559050
United Kingdom	2020-03-24	55.378051	-3.435973	6650	1.6885158073
United Kingdom	2020-03-25	55.378051	-3.435973	8077	1.8579647270
United Kingdom	2020-03-26	55.378051	-3.435973	9529	1.9568864784
United Kingdom	2020-03-27	55.378051	-3.435973	11658	2.1301048608
United Kingdom	2020-03-28	55.378051	-3.435973	14543	2.3777369399
United Kingdom	2020-03-29	55.378051	-3.435973	17089	2.5320900819
United Kingdom	2020-03-30	55.378051	-3.435973	19522	2.6643665203
United Kingdom	2020-03-31	55.378051	-3.435973	22141	2.7805964826
United Kingdom	2020-04-01	55.378051	-3.435973	25150	2.8945741984
United Kingdom	2020-04-02	55.378051	-3.435973	29474	3.1168836662
United Kingdom	2020-04-03	55.378051	-3.435973	33718	3.2980361240
United Kingdom	2020-04-04	55.378051	-3.435973	38168	3.4593959652
United Kingdom	2020-04-05	55.378051	-3.435973	41903	3.5262802679
United Kingdom	2020-04-06	55.378051	-3.435973	47806	3.8024531494
United Kingdom	2020-04-07	55.378051	-3.435973	51608	3.8815381746
United Kingdom	2020-04-08	55.378051	-3.435973	55242	3.9330298469
United Kingdom	2020-04-09	55.378051	-3.435973	60733	4.0786544396
United Kingdom	2020-04-10	55.378051	-3.435973	65077	4.1322665651
United Kingdom	2020-04-11	55.378051	-3.435973	70272	4.2226455230
United Kingdom	2020-04-12	55.378051	-3.435973	78991	4.5268605224
United Kingdom	2020-04-13	55.378051	-3.435973	84279	4.6404183694
United Kingdom	2020-04-14	55.378051	-3.435973	88621	4.7083456637
United Kingdom	2020-04-15	55.378051	-3.435973	93873	4.7923410759
United Kingdom	2020-04-16	55.378051	-3.435973	98476	4.8306624133
United Kingdom	2020-04-17	55.378051	-3.435973	103093	4.8593863936
United Kingdom	2020-04-18	55.378051	-3.435973	108692	4.9328837891
United Kingdom	2020-04-19	55.378051	-3.435973	114217	5.0025885199
United Kingdom	2020-04-20	55.378051	-3.435973	120067	5.0977348543
United Kingdom	2020-04-21	55.378051	-3.435973	124743	5.1307942668
United Kingdom	2020-04-22	55.378051	-3.435973	129044	5.1269154320
United Kingdom	2020-04-23	55.378051	-3.435973	133495	5.1676570746
United Kingdom	2020-04-24	55.378051	-3.435973	138078	5.1895112325
United Kingdom	2020-04-25	55.378051	-3.435973	143464	5.2464858009
United Kingdom	2020-04-26	55.378051	-3.435973	148377	5.2337086150
United Kingdom	2020-04-27	55.378051	-3.435973	152840	5.2376869464
United Kingdom	2020-04-28	55.378051	-3.435973	157149	5.2666274334
United Kingdom	2020-04-29	55.378051	-3.435973	161145	5.2740548054
United Kingdom	2020-04-30	55.378051	-3.435973	165221	5.2731761263
United Kingdom	2020-05-01	55.378051	-3.435973	171253	5.3220176014
United Kingdom	2020-05-02	55.378051	-3.435973	177454	5.3618559308
United Kingdom	2020-05-03	55.378051	-3.435973	182260	5.3752405085
United Kingdom	2020-05-04	55.378051	-3.435973	186599	5.3786692824
United Kingdom	2020-05-05	55.378051	-3.435973	190584	5.3740024763
United Kingdom	2020-05-06	55.378051	-3.435973	194990	5.3781576576
United Kingdom	2020-05-07	55.378051	-3.435973	201201	5.4153035394
United Kingdom	2020-05-08	55.378051	-3.435973	206715	5.4261602268
United Kingdom	2020-05-09	55.378051	-3.435973	211364	5.4199482940
United Kingdom	2020-05-10	55.378051	-3.435973	215260	5.3951267414
United Kingdom	2020-05-11	55.378051	-3.435973	219183	5.3894552245
United Kingdom	2020-05-12	55.378051	-3.435973	223060	5.3906362526
United Kingdom	2020-05-13	55.378051	-3.435973	226463	5.3617169578
United Kingdom	2020-05-14	55.378051	-3.435973	229705	5.3300114882
United Kingdom	2020-05-15	55.378051	-3.435973	233151	5.2912885543
United Kingdom	2020-05-16	55.378051	-3.435973	236711	5.2551632855
United Kingdom	2020-05-17	55.378051	-3.435973	240161	5.2225409461
United Kingdom	2020-05-18	55.378051	-3.435973	243695	5.2074207161
United Kingdom	2020-05-19	55.378051	-3.435973	246406	5.1691036103
United Kingdom	2020-05-20	55.378051	-3.435973	248818	5.1176322379
